configuration,run_id,application_count,worker_count,application_index,app_id,completed_cycles,mean_queue_wait_us,max_queue_wait_us,mean_evaluation_interval_ms,max_evaluation_interval_ms,starvation_evidence,jain_fairness_index,status
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-7-integrated,8,1,7,APP_247767_46883262,5.000,28372.097,59500.068,1354.750,1435.161,NONE,0.995,MEASURED
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-8-integrated,8,1,0,APP_247900_46884100,5.000,2114.819,11653.501,1374.358,1398.989,NONE,1.000,MEASURED
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-8-integrated,8,1,1,APP_247901_46884100,5.000,4894.013,17476.533,1370.647,1396.052,NONE,1.000,MEASURED
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-8-integrated,8,1,2,APP_247902_46884100,5.000,9926.490,22800.025,1367.305,1400.310,NONE,1.000,MEASURED
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-8-integrated,8,1,3,APP_247903_46884100,5.000,13249.995,25004.935,1364.252,1406.867,NONE,1.000,MEASURED
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-8-integrated,8,1,4,APP_247904_46884100,5.000,17339.517,30017.751,1359.733,1412.061,NONE,1.000,MEASURED
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-8-integrated,8,1,5,APP_247905_46884101,5.000,20741.365,30498.970,1353.561,1415.043,NONE,1.000,MEASURED
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-8-integrated,8,1,6,APP_247906_46884101,5.000,22314.461,37767.880,1346.767,1415.104,NONE,1.000,MEASURED
apps=8;workers=1;mode=INTEGRATED,primary-a8-w1-measured-8-integrated,8,1,7,APP_247907_46884101,5.000,22308.894,39778.187,1338.190,1424.922,NONE,1.000,MEASURED
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-4-baseline,8,2,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-4-baseline,8,2,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-4-baseline,8,2,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-4-baseline,8,2,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-4-baseline,8,2,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-4-baseline,8,2,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-4-baseline,8,2,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-4-baseline,8,2,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-5-baseline,8,2,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-5-baseline,8,2,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-5-baseline,8,2,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-5-baseline,8,2,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-5-baseline,8,2,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-5-baseline,8,2,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-5-baseline,8,2,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-5-baseline,8,2,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-6-baseline,8,2,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-6-baseline,8,2,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-6-baseline,8,2,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-6-baseline,8,2,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-6-baseline,8,2,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-6-baseline,8,2,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-6-baseline,8,2,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-6-baseline,8,2,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-7-baseline,8,2,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-7-baseline,8,2,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-7-baseline,8,2,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-7-baseline,8,2,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-7-baseline,8,2,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-7-baseline,8,2,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-7-baseline,8,2,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-7-baseline,8,2,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-8-baseline,8,2,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-8-baseline,8,2,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-8-baseline,8,2,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-8-baseline,8,2,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-8-baseline,8,2,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-8-baseline,8,2,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-8-baseline,8,2,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=BASELINE,primary-a8-w2-measured-8-baseline,8,2,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-4-integrated,8,2,0,APP_248542_46890199,5.000,1032.307,3078.387,1373.551,1408.154,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-4-integrated,8,2,1,APP_248543_46890199,5.000,2620.784,6930.436,1370.228,1404.472,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-4-integrated,8,2,2,APP_248544_46890199,4.000,3977.927,9958.453,1388.000,1405.006,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-4-integrated,8,2,3,APP_248545_46890199,5.000,6398.718,15212.125,1354.203,1401.014,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-4-integrated,8,2,4,APP_248546_46890199,5.000,9765.523,17310.249,1349.318,1406.033,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-4-integrated,8,2,5,APP_248547_46890199,5.000,11847.383,19588.385,1341.806,1405.321,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-4-integrated,8,2,6,APP_248548_46890200,5.000,14780.864,34730.450,1334.814,1405.045,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-4-integrated,8,2,7,APP_248549_46890200,5.000,17048.432,37090.942,1328.229,1392.531,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-5-integrated,8,2,0,APP_248710_46892425,5.000,1034.286,6317.836,1324.768,1397.990,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-5-integrated,8,2,1,APP_248711_46892425,5.000,1927.143,8285.526,1325.440,1391.344,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-5-integrated,8,2,2,APP_248712_46892425,5.000,3617.231,9432.013,1324.670,1389.059,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-5-integrated,8,2,3,APP_248713_46892425,4.000,6004.784,11258.686,1335.907,1368.995,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-5-integrated,8,2,4,APP_248714_46892426,5.000,10091.812,23058.890,1324.744,1365.641,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-5-integrated,8,2,5,APP_248715_46892426,5.000,12604.860,24992.132,1325.577,1358.058,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-5-integrated,8,2,6,APP_248716_46892426,5.000,14258.458,26225.865,1328.679,1371.646,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-5-integrated,8,2,7,APP_248717_46892426,5.000,16501.631,28007.195,1330.062,1383.697,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-6-integrated,8,2,0,APP_248847_46893249,5.000,1138.102,4332.210,1349.123,1371.031,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-6-integrated,8,2,1,APP_248848_46893249,5.000,2524.836,5194.364,1350.242,1375.766,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-6-integrated,8,2,2,APP_248849_46893250,5.000,4396.261,7906.677,1347.318,1376.036,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-6-integrated,8,2,3,APP_248850_46893250,4.000,6347.185,10014.992,1345.977,1384.899,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-6-integrated,8,2,4,APP_248851_46893250,5.000,9955.651,16227.967,1332.951,1364.799,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-6-integrated,8,2,5,APP_248852_46893250,5.000,12202.229,21557.810,1326.720,1359.028,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-6-integrated,8,2,6,APP_248853_46893250,5.000,13591.063,23621.173,1320.384,1358.289,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-6-integrated,8,2,7,APP_248854_46893250,5.000,15982.935,24820.647,1314.119,1362.931,NONE,0.995,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-7-integrated,8,2,0,APP_249036_46895722,5.000,1082.781,6505.780,1439.477,1500.837,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-7-integrated,8,2,1,APP_249037_46895722,5.000,2722.544,10105.337,1438.737,1555.075,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-7-integrated,8,2,2,APP_249038_46895722,5.000,4728.395,20082.173,1434.727,1551.878,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-7-integrated,8,2,3,APP_249039_46895722,5.000,7476.949,22016.467,1428.839,1515.467,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-7-integrated,8,2,4,APP_249040_46895723,5.000,12036.039,23607.558,1421.900,1481.865,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-7-integrated,8,2,5,APP_249041_46895723,5.000,14890.279,28894.278,1425.945,1439.623,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-7-integrated,8,2,6,APP_249042_46895723,5.000,17801.825,40695.396,1423.352,1450.095,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-7-integrated,8,2,7,APP_249043_46895723,5.000,20868.851,42983.746,1417.952,1490.437,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-8-integrated,8,2,0,APP_249180_46896649,5.000,1280.788,4116.382,1319.046,1417.137,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-8-integrated,8,2,1,APP_249181_46896649,5.000,2841.875,5863.779,1325.174,1399.004,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-8-integrated,8,2,2,APP_249182_46896650,5.000,4104.109,6774.860,1334.473,1392.005,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-8-integrated,8,2,3,APP_249183_46896650,5.000,6277.401,9702.370,1340.976,1401.045,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-8-integrated,8,2,4,APP_249184_46896650,5.000,10165.522,15343.682,1347.752,1400.969,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-8-integrated,8,2,5,APP_249185_46896650,5.000,12237.522,17742.387,1353.982,1403.990,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-8-integrated,8,2,6,APP_249186_46896650,5.000,14076.693,25319.826,1356.075,1406.549,NONE,1.000,MEASURED
apps=8;workers=2;mode=INTEGRATED,primary-a8-w2-measured-8-integrated,8,2,7,APP_249187_46896650,5.000,16902.206,27644.978,1355.848,1408.618,NONE,1.000,MEASURED
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-4-baseline,8,4,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-4-baseline,8,4,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-4-baseline,8,4,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-4-baseline,8,4,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-4-baseline,8,4,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-4-baseline,8,4,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-4-baseline,8,4,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-4-baseline,8,4,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-5-baseline,8,4,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-5-baseline,8,4,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-5-baseline,8,4,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-5-baseline,8,4,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-5-baseline,8,4,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-5-baseline,8,4,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-5-baseline,8,4,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-5-baseline,8,4,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-6-baseline,8,4,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-6-baseline,8,4,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-6-baseline,8,4,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-6-baseline,8,4,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-6-baseline,8,4,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-6-baseline,8,4,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-6-baseline,8,4,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-6-baseline,8,4,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-7-baseline,8,4,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-7-baseline,8,4,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-7-baseline,8,4,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-7-baseline,8,4,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-7-baseline,8,4,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-7-baseline,8,4,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-7-baseline,8,4,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-7-baseline,8,4,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-8-baseline,8,4,0,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-8-baseline,8,4,1,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-8-baseline,8,4,2,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-8-baseline,8,4,3,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-8-baseline,8,4,4,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-8-baseline,8,4,5,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-8-baseline,8,4,6,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=BASELINE,primary-a8-w4-measured-8-baseline,8,4,7,NA,0.000,NA,NA,NA,NA,NONE,NA,UNAVAILABLE
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-4-integrated,8,4,0,APP_249814_46903378,5.000,1653.694,8087.292,1428.611,1449.992,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-4-integrated,8,4,1,APP_249815_46903378,5.000,2476.874,6194.587,1426.982,1456.121,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-4-integrated,8,4,2,APP_249816_46903378,5.000,3340.666,10291.732,1426.035,1444.927,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-4-integrated,8,4,3,APP_249817_46903378,5.000,4331.426,9721.285,1423.322,1436.673,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-4-integrated,8,4,4,APP_249818_46903378,5.000,5698.493,10265.417,1423.462,1434.899,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-4-integrated,8,4,5,APP_249819_46903379,5.000,7630.210,12592.776,1419.265,1429.028,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-4-integrated,8,4,6,APP_249820_46903379,5.000,9010.601,13817.114,1415.062,1443.859,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-4-integrated,8,4,7,APP_249821_46903379,5.000,11018.507,15744.455,1410.813,1456.979,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-5-integrated,8,4,0,APP_249989_46905647,5.000,1791.739,10219.925,1391.497,1442.995,NONE,0.995,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-5-integrated,8,4,1,APP_249990_46905647,5.000,3835.129,14673.377,1390.497,1425.950,NONE,0.995,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-5-integrated,8,4,2,APP_249991_46905647,5.000,4197.938,10623.085,1387.810,1426.033,NONE,0.995,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-5-integrated,8,4,3,APP_249992_46905648,4.000,6285.326,13911.798,1403.253,1433.012,NONE,0.995,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-5-integrated,8,4,4,APP_249993_46905648,5.000,6153.051,10498.420,1370.350,1441.972,NONE,0.995,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-5-integrated,8,4,5,APP_249994_46905648,5.000,8279.540,20631.332,1365.537,1451.201,NONE,0.995,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-5-integrated,8,4,6,APP_249995_46905648,5.000,10192.539,16682.147,1358.741,1465.083,NONE,0.995,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-5-integrated,8,4,7,APP_249996_46905648,5.000,12403.756,18748.497,1356.865,1457.143,NONE,0.995,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-6-integrated,8,4,0,APP_250127_46906462,5.000,1814.485,15552.777,1358.257,1379.905,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-6-integrated,8,4,1,APP_250128_46906462,5.000,2951.372,7585.982,1358.603,1387.958,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-6-integrated,8,4,2,APP_250129_46906462,5.000,4210.265,15137.795,1357.246,1389.024,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-6-integrated,8,4,3,APP_250130_46906462,5.000,5115.415,11385.570,1360.236,1385.204,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-6-integrated,8,4,4,APP_250131_46906463,5.000,6312.865,14781.898,1362.384,1376.274,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-6-integrated,8,4,5,APP_250132_46906463,5.000,8562.534,18229.168,1368.004,1389.504,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-6-integrated,8,4,6,APP_250133_46906463,5.000,10483.344,16250.408,1368.512,1419.978,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-6-integrated,8,4,7,APP_250134_46906463,5.000,12417.732,18580.301,1364.101,1405.603,NONE,1.000,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-7-integrated,8,4,0,APP_250306_46908825,4.000,1674.318,15160.088,1372.306,1426.999,NONE,0.989,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-7-integrated,8,4,1,APP_250307_46908825,5.000,2944.972,18344.944,1353.849,1406.967,NONE,0.989,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-7-integrated,8,4,2,APP_250308_46908825,4.000,3571.068,12179.909,1371.319,1399.946,NONE,0.989,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-7-integrated,8,4,3,APP_250309_46908825,5.000,3838.698,14195.538,1337.392,1389.254,NONE,0.989,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-7-integrated,8,4,4,APP_250310_46908825,5.000,4984.868,10691.853,1331.317,1393.041,NONE,0.989,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-7-integrated,8,4,5,APP_250311_46908825,5.000,6517.791,13165.254,1327.261,1397.744,NONE,0.989,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-7-integrated,8,4,6,APP_250312_46908826,4.000,8674.540,13748.510,1370.339,1388.076,NONE,0.989,MEASURED
apps=8;workers=4;mode=INTEGRATED,primary-a8-w4-measured-7-integrated,8,4,7,APP_250313_46908826,5.000,10481.468,17087.345,1309.927,1404.575,NONE,0.989,MEASURED
